source,target,transformed_treat_score,rank,is_known_positive,off_label
CHEBI:7798,MONDO:0005212,3.2900031087788806,5506858.0,False,False
CHEBI:26710,MONDO:0009759,3.1501892977755395,15567054.0,False,False
CHEBI:8059,MONDO:0013582,3.088930360037723,24323962.0,False,False
CHEBI:85078,MONDO:0005212,3.09283259957295,23662931.0,False,False
UNII:6A901E312A,MONDO:0006058,3.301005834399567,5081134.0,False,False
CHEBI:4027,MONDO:0000141,3.292260262966402,5416248.0,False,False
CHEBI:8069,MONDO:0000141,3.0927965848515586,23669030.0,False,False
UNII:1H09Y5WO1F,MONDO:0005212,3.2959864018415934,5270448.0,False,False
CHEBI:2950,MONDO:0005212,3.1491178651332925,15692282.0,False,False
CHEBI:681848,MONDO:0013582,3.0906073561449245,24037976.0,False,False
CHEBI:8481,MONDO:0009759,3.293088005397718,5383741.0,False,False
CHEBI:7956,MONDO:0005212,3.151411918978953,15425604.0,False,False
CHEBI:75037,MONDO:0005212,3.3004881783540387,5100465.0,False,False
CHEBI:78432,MONDO:0000141,3.089243121845774,24270309.0,False,False
CHEBI:7601,MONDO:0006058,3.2933046667108536,5375276.0,False,False
CHEBI:7934,MONDO:0005212,3.2908109244015042,5474309.0,False,False
CHEBI:136009,MONDO:0005212,3.1527234600225444,15275339.0,False,False
UNII:1IJV77EI07,MONDO:0006058,3.295422754561111,5292255.0,False,False
CHEBI:2549,MONDO:0000141,3.0896524765798126,24200177.0,False,False
UNII:OU2YM37K86,MONDO:0006058,3.29582633526714,5276651.0,False,False
CHEBI:133017,MONDO:0009759,3.151702423184236,15392142.0,False,False
CHEBI:31199,MONDO:0009759,3.0919520837821755,23810945.0,False,False
CHEBI:6916,MONDO:0009759,3.0912911922958894,23922461.0,False,False
CHEBI:184381,MONDO:0005212,3.1504810110340262,15533117.0,False,False
CHEBI:31905,MONDO:0006058,3.292945669834916,5389325.0,False,False
CHEBI:5004,MONDO:0006058,3.092539560360513,23711613.0,False,False
UNII:7CDW97HUEX,MONDO:0013582,3.089355774112118,24251104.0,False,False
CHEBI:64312,MONDO:0000141,3.0918146964909896,23834063.0,False,False
CHEBI:8356,MONDO:0000141,3.148995686412298,15706570.0,False,False
CHEBI:36791,MONDO:0006058,3.1504435484768507,15537471.0,False,False
CHEBI:134709,MONDO:0005212,3.0925280590618747,23713511.0,False,False
CHEBI:30830,MONDO:0006058,3.150367783964983,15546216.0,False,False
CHEBI:291342,MONDO:0009759,3.2938699452954676,5352881.0,False,False
CHEBI:135626,MONDO:0013582,3.0921218707792297,23782112.0,False,False
CHEBI:8435,MONDO:0009759,3.305764700833677,4907684.0,False,False
CHEBI:3374,MONDO:0006058,3.317101591217707,4518524.0,False,False
CHEBI:184555,MONDO:0006058,3.1696794082273563,13460263.0,False,False
CHEBI:8364,MONDO:0006058,3.322143355638257,4356399.0,False,False
CHEBI:133011,MONDO:0006058,3.2164418422799588,9492912.0,False,False
CHEBI:63621,MONDO:0005212,3.1744535018247753,12988359.0,False,False
CHEBI:2636,MONDO:0005212,3.3226237025138086,4341310.0,False,False
CHEBI:77260,MONDO:0006058,3.171644731596223,13264150.0,False,False
CHEBI:51230,MONDO:0005212,3.2187650088816673,9329470.0,False,False
CHEBI:31859,MONDO:0009759,3.220126771818553,9235340.0,False,False
UNII:WGD229O42W,MONDO:0006058,3.2167497051591742,9471008.0,False,False
CHEBI:7824,MONDO:0013582,3.2174755690943506,9419776.0,False,False
CHEBI:28918,MONDO:0006058,3.31479426584936,4594985.0,False,False
CHEBI:4511,MONDO:0006058,3.171321693778059,13296387.0,False,False
CHEBI:2379,MONDO:0013582,3.222391888160502,9081052.0,False,False
UNII:F64QU97QCR,MONDO:0006058,3.2186332085012275,9338611.0,False,False
CHEBI:180653,MONDO:0006058,3.173966097105044,13035602.0,False,False
CHEBI:32010,MONDO:0005212,3.2230744888841247,9035153.0,False,False
CHEBI:77260,MONDO:0005212,3.1739744850599485,13034776.0,False,False
UMLS:C2587184,MONDO:0006058,3.1732614676617223,13104307.0,False,False
CHEBI:2659,MONDO:0006058,3.1705784913194384,13370289.0,False,False
CHEBI:27690,MONDO:0005212,3.321206564652297,4386017.0,False,False
CHEBI:9637,MONDO:0013582,3.224859543686706,8915370.0,False,False
UMLS:C4287766,MONDO:0006058,3.3209946101052736,4392684.0,False,False
UNII:YB18NF020M,MONDO:0005212,3.324813112920411,4272710.0,False,False
CHEBI:8502,MONDO:0006058,3.219910922705024,9250121.0,False,False
UNII:K6BUU8J72P,MONDO:0006058,3.1704999337809348,13378150.0,False,False
UNII:1FQ2RY5YHH,MONDO:0005212,3.1720262818332183,13226528.0,False,False
UMLS:C2350656,MONDO:0006058,3.221189998953184,9162640.0,False,False
CHEBI:136034,MONDO:0005212,3.169917184370429,13436451.0,False,False
CHEBI:63629,MONDO:0009759,3.222564176487504,9069349.0,False,False
CHEBI:9130,MONDO:0006058,3.1737417597296007,13057328.0,False,False
UNII:BI6GY4U9CW,MONDO:0006058,3.223770507836738,8988330.0,False,False
CHEBI:2639,MONDO:0009759,3.2224139736435586,9079495.0,False,False
UNII:GK1LYB375A,MONDO:0005212,3.170866033017802,13341673.0,False,False
PUBCHEM.COMPOUND:122173801,MONDO:0005212,3.2176781336215887,9405489.0,False,False
CHEBI:63598,MONDO:0006058,3.328027499615935,4174616.0,False,False
CHEBI:90933,MONDO:0006058,3.310653696536484,4736033.0,False,False
CHEBI:43755,MONDO:0013582,3.224012226748539,8972081.0,False,False
CHEBI:63581,MONDO:0006058,3.2180447123433735,9379902.0,False,False
CHEBI:84500,MONDO:0009759,3.1708702693885713,13341262.0,False,False
CHEBI:3419,MONDO:0005212,3.176748168791698,12767915.0,False,False
UMLS:C4329337,MONDO:0005212,3.326953467862498,4207153.0,False,False
CHEBI:9332,MONDO:0006058,3.219139976749886,9303434.0,False,False
CHEBI:9086,MONDO:0000141,3.320061523551148,4422591.0,False,False
CHEBI:40237,MONDO:0006058,3.3259149928678777,4238831.0,False,False
DRUGBANK:DB16900,MONDO:0006058,3.1747617761582214,12958526.0,False,False
CHEBI:87681,MONDO:0009759,3.1762928847207794,12811319.0,False,False
UNII:DLG4EML025,MONDO:0005212,3.3085866018599286,4807354.0,False,False
CHEBI:28177,MONDO:0013582,3.2189764225568935,9314940.0,False,False
UNII:N824AOU5XV,MONDO:0005212,3.2243166976906714,8951683.0,False,False
UNII:BI6GY4U9CW,MONDO:0005212,3.2253748239798026,8881228.0,False,False
CHEBI:66964,MONDO:0005212,3.308778031354511,4800641.0,False,False
CHEBI:50211,MONDO:0005212,3.3102655625185644,4749508.0,False,False
CHEBI:101085,MONDO:0006058,3.2167377463135525,9471924.0,False,False
CHEBI:50841,MONDO:0009759,3.223316418024388,9018723.0,False,False
CHEBI:4356,MONDO:0000141,3.171396939465881,13288880.0,False,False
CHEBI:7488,MONDO:0005212,3.2239134357351933,8978591.0,False,False
CHEBI:45906,MONDO:0005212,3.3102927934856776,4748553.0,False,False
CHEBI:7514,MONDO:0006058,3.3108456524427625,4729267.0,False,False
CHEBI:3213,MONDO:0005212,3.1701097219749603,13417423.0,False,False
CHEBI:135361,MONDO:0009759,3.216826093521662,9465522.0,False,False
CHEBI:94187,MONDO:0005212,3.1751929136937216,12916663.0,False,False
CHEBI:2618,MONDO:0006058,3.22172332455734,9126448.0,False,False
CHEBI:45863,MONDO:0009759,3.066793865768422,28313537.0,False,False
CHEBI:7798,MONDO:0009759,3.0691711587087123,27868017.0,False,False
CHEBI:41872,MONDO:0009759,3.0690420791044204,27892287.0,False,False
CHEBI:31941,MONDO:0009759,3.0671991379376253,28237229.0,False,False
CHEBI:75832,MONDO:0006058,3.1573371689297307,14758795.0,False,False
CHEBI:6935,MONDO:0005212,3.09483692967067,23329428.0,False,False
CHEBI:63610,MONDO:0009759,3.0949637710463325,23308477.0,False,False
CHEBI:6824,MONDO:0013582,3.0670273823732845,28269445.0,False,False
CHEBI:309594,MONDO:0005212,3.1608476070605365,14377606.0,False,False
CHEBI:44423,MONDO:0000141,3.1567825256902955,14819918.0,False,False
CHEBI:5864,MONDO:0000141,3.1591506008798813,14560931.0,False,False
CHEBI:231601,MONDO:0006058,3.1586247731134804,14618191.0,False,False
DRUGBANK:DB17132,MONDO:0005212,3.1545957485493217,15063903.0,False,False
CHEBI:82702,MONDO:0005212,3.1609448535180036,14367071.0,False,False
DRUGBANK:DB16900,MONDO:0005212,3.157114148556296,14783250.0,False,False
CHEBI:5118,MONDO:0005212,3.156406216193613,14861846.0,False,False
CHEBI:6532,MONDO:0006058,3.1559006308178663,14917951.0,False,False
UNII:8G388563M7,MONDO:0009759,3.0970980195392928,22957834.0,False,False
RXCUI:2119698,MONDO:0005212,3.069495859646783,27807746.0,False,False
CHEBI:9605,MONDO:0009759,3.1573565793538485,14756681.0,False,False
CHEBI:9316,MONDO:0006058,3.0969161253477613,22987416.0,False,False
CHEBI:6931,MONDO:0000141,3.069073184538386,27886369.0,False,False
CHEBI:6801,MONDO:0013582,3.1615808795697213,14299388.0,False,False
CHEBI:6797,MONDO:0000141,3.158472580011949,14634916.0,False,False
CHEBI:3309,MONDO:0006058,3.1558243266309622,14926618.0,False,False
CHEBI:71229,MONDO:0009759,3.070138586377483,27687972.0,False,False
CHEBI:3655,MONDO:0005212,3.1580645598610477,14679463.0,False,False
CHEBI:47898,MONDO:0013582,3.0663687866417497,28393465.0,False,False
CHEBI:575568,MONDO:0005212,3.1575779614050608,14732638.0,False,False
CHEBI:17924,MONDO:0013582,3.093749696823904,23509879.0,False,False
CHEBI:135961,MONDO:0006058,3.156552630365885,14845335.0,False,False
CHEBI:194135,MONDO:0000141,3.1566852135749395,14830676.0,False,False
UNII:9X7O8V25IT,MONDO:0000141,3.068363224388919,28018881.0,False,False
CHEBI:195280,MONDO:0006058,3.158541417037341,14627386.0,False,False
CHEBI:3044,MONDO:0000141,3.0673110625562616,28216248.0,False,False
CHEBI:229223,MONDO:0009759,3.0703093507100787,27656233.0,False,False
CHEBI:135627,MONDO:0005212,3.0942464795385005,23427216.0,False,False
CHEBI:135931,MONDO:0006058,3.155279018139243,14987310.0,False,False
CHEBI:228488,MONDO:0005212,3.06919050707374,27864340.0,False,False
CHEBI:135809,MONDO:0000141,3.069054557732743,27889949.0,False,False
UNII:PF9462I9HX,MONDO:0006058,3.1550017220334308,15018467.0,False,False
PUBCHEM.COMPOUND:71349,MONDO:0013582,3.0947741681283034,23339782.0,False,False
CHEBI:63619,MONDO:0009759,3.15565312833818,14945503.0,False,False
RXCUI:1157362,MONDO:0005212,3.15814705064858,14670498.0,False,False
CHEBI:46081,MONDO:0013582,3.160113074307068,14456380.0,False,False
CHEBI:135351,MONDO:0005212,3.0665308042665482,28362909.0,False,False
CHEBI:82720,MONDO:0005212,3.0667898089110706,28314308.0,False,False
CHEBI:3175,MONDO:0013582,3.1581394450832594,14671300.0,False,False
CHEBI:6801,MONDO:0009759,3.0942724620997035,23422901.0,False,False
CHEBI:136051,MONDO:0009759,3.1593752263693142,14536662.0,False,False
CHEBI:63628,MONDO:0006058,3.1558646413205316,14922083.0,False,False
CHEBI:167600,MONDO:0006058,3.1569790932698574,14798128.0,False,False
CHEBI:133023,MONDO:0006058,3.155170118710629,14999377.0,False,False
UNII:GE2T1418SV,MONDO:0005212,3.0674588799157663,28188654.0,False,False
CHEBI:140376,MONDO:0005212,3.093543078801094,23544254.0,False,False
PUBCHEM.COMPOUND:9852982,MONDO:0005212,3.201952832506867,10577564.0,False,False
CHEBI:31663,MONDO:0006058,3.2005117796225155,10691659.0,False,False
CHEBI:94707,MONDO:0009759,3.0601096773742054,29583745.0,False,False
UNII:3U02EL437C,MONDO:0005212,3.1955286775763776,11097135.0,False,False
CHEBI:16467,MONDO:0013582,3.2035570533013944,10451120.0,False,False
CHEBI:7444,MONDO:0005212,3.203563409219682,10450632.0,False,False
CHEBI:3347,MONDO:0009759,3.0583538506030568,29920879.0,False,False
CHEBI:8249,MONDO:0009759,3.073254904598365,27110559.0,False,False
CHEBI:68556,MONDO:0013582,3.0708954220357256,27547243.0,False,False
UNII:7NL2E3F6K3,MONDO:0013582,3.0711933439740897,27491741.0,False,False
CHEBI:94805,MONDO:0009759,3.0741515194979616,26946129.0,False,False
CHEBI:4887,MONDO:0000141,3.072170512358681,27310731.0,False,False
CHEBI:32293,MONDO:0000141,3.059009361445085,29794805.0,False,False
CHEBI:28077,MONDO:0000141,3.061352484212599,29345858.0,False,False
CHEBI:63791,MONDO:0009759,3.071053173913731,27517835.0,False,False
CHEBI:35045,MONDO:0006058,3.196425995571756,11023019.0,False,False
CHEBI:48947,MONDO:0006058,3.073190420687082,27122467.0,False,False
CHEBI:125354,MONDO:0013582,3.058015198072537,29986341.0,False,False
CHEBI:36791,MONDO:0009759,3.1992157182974315,10795461.0,False,False
UNII:976X9VXC3Z,MONDO:0000141,3.0715890319772727,27418804.0,False,False
CHEBI:53796,MONDO:0000141,3.073677575177929,27033060.0,False,False
CHEBI:84883,MONDO:0006058,3.198452087653446,10857097.0,False,False
CHEBI:64310,MONDO:0013582,3.06019022124028,29568368.0,False,False
CHEBI:7986,MONDO:0013582,3.203067564666858,10489704.0,False,False
CHEBI:6438,MONDO:0006058,3.1957009893748065,11082933.0,False,False
CHEBI:50211,MONDO:0000141,3.058560765805674,29881070.0,False,False
UNII:NWQ5N31VKK,MONDO:0009759,3.059889608040006,29626089.0,False,False
CHEBI:135652,MONDO:0013582,3.061588552438413,29300771.0,False,False
CHEBI:33324,MONDO:0006058,3.203731946338473,10437540.0,False,False
UMLS:C5443833,MONDO:0006058,3.0714552637519574,27443714.0,False,False
CHEBI:2948,MONDO:0013582,3.0711283181195164,27503844.0,False,False
CHEBI:144551,MONDO:0013582,3.073462318174719,27072393.0,False,False
PUBCHEM.COMPOUND:657309,MONDO:0000141,3.0588166246082187,29831531.0,False,False
CHEBI:82720,MONDO:0009759,3.0724938364377277,27251001.0,False,False
CHEBI:8405,MONDO:0006058,3.200792863689826,10669543.0,False,False
CHEBI:5613,MONDO:0000141,3.072678080876121,27216828.0,False,False
CHEBI:145536,MONDO:0005212,3.196833026182879,10989260.0,False,False
PUBCHEM.COMPOUND:5487427,MONDO:0013582,3.072792967950953,27195717.0,False,False
CHEBI:53775,MONDO:0009759,3.060813666114515,29448586.0,False,False
CHEBI:31941,MONDO:0000141,3.2000240940776825,10730632.0,False,False
CHEBI:156095,MONDO:0005212,3.2007283528695156,10674636.0,False,False
CHEBI:4995,MONDO:0000141,3.0743862301600116,26903206.0,False,False
CHEBI:15640,MONDO:0000141,3.0716638068637954,27404814.0,False,False
CHEBI:63627,MONDO:0000141,3.0597322392146524,29656427.0,False,False
CHEBI:133833,MONDO:0009759,3.0726524970878755,27221558.0,False,False
CHEBI:6539,MONDO:0000141,3.2014243704958663,10619184.0,False,False
CHEBI:6030,MONDO:0013582,3.058549464006685,29883325.0,False,False
CHEBI:194527,MONDO:0000141,3.0712059913689376,27489446.0,False,False
CHEBI:5739,MONDO:0006058,3.1383958240574956,16990970.0,False,False
CHEBI:134745,MONDO:0000141,3.0409295371153413,33305945.0,False,False
DRUGBANK:DB17635,MONDO:0013582,3.039092721056299,33660617.0,False,False
CHEBI:36560,MONDO:0000141,3.0413154778399636,33231163.0,False,False
UNII:O5ZD2TU2B7,MONDO:0006058,3.1407086487238374,16703021.0,False,False
CHEBI:167672,MONDO:0013582,3.0414000079813768,33214665.0,False,False
CHEBI:75275,MONDO:0013582,3.0416124683576746,33173173.0,False,False
CHEBI:6935,MONDO:0000141,3.140411960336885,16739762.0,False,False
CHEBI:68556,MONDO:0000141,3.0384834978185165,33778329.0,False,False
CHEBI:8093,MONDO:0009759,3.135760256780985,17326460.0,False,False
CHEBI:9566,MONDO:0000141,3.137356912716371,17122396.0,False,False
CHEBI:205919,MONDO:0009759,3.038963148424644,33685705.0,False,False
UNII:71492GE1FX,MONDO:0006058,3.1395332903069395,16848793.0,False,False
UNII:K0N0Z40J3W,MONDO:0000141,3.040001196732578,33485393.0,False,False
CHEBI:6916,MONDO:0006058,3.1377823077635263,17068438.0,False,False
UNII:PVI5M0M1GW,MONDO:0009759,3.038007581506986,33869791.0,False,False
CHEBI:35149,MONDO:0009759,3.0410710254027338,33278481.0,False,False
CHEBI:5100,MONDO:0013582,3.0393120107688487,33618397.0,False,False
UNII:2NU6F9601K,MONDO:0013582,3.039362236534984,33608806.0,False,False
CHEBI:2675,MONDO:0009759,3.1360375053765956,17290799.0,False,False
CHEBI:72564,MONDO:0009759,3.131673273310529,17858428.0,False,False
UNII:BTY153760O,MONDO:0000141,3.037473157687584,33972054.0,False,False
CHEBI:521033,MONDO:0009759,3.0399304595212997,33499187.0,False,False
RXCUI:1152373,MONDO:0000141,3.040533354324245,33382516.0,False,False
CHEBI:3011,MONDO:0013582,3.136479701103786,17234231.0,False,False
UNII:BI6GY4U9CW,MONDO:0000141,3.041399112830612,33214841.0,False,False
CHEBI:75179,MONDO:0009759,3.133862523188376,17571709.0,False,False
CHEBI:63613,MONDO:0000141,3.040535253271009,33382162.0,False,False
UNII:KE3U2023NP,MONDO:0013582,3.0401638923798044,33454182.0,False,False
CHEBI:76016,MONDO:0006058,3.136272452738834,17260503.0,False,False
CHEBI:135938,MONDO:0006058,3.1376710549816096,17082387.0,False,False
UMLS:C2316217,MONDO:0006058,3.1388085705739073,16939352.0,False,False
CHEBI:8597,MONDO:0009759,3.130217888260895,18050868.0,False,False
CHEBI:141474,MONDO:0000141,3.041451994776616,33204529.0,False,False
CHEBI:34969,MONDO:0013582,3.037900429207929,33890359.0,False,False
CHEBI:6741,MONDO:0013582,3.130556860377175,18005606.0,False,False
CHEBI:9667,MONDO:0013582,3.131483860930084,17883223.0,False,False
CHEBI:10454,MONDO:0009759,3.132242965548972,17783422.0,False,False
CHEBI:135930,MONDO:0006058,3.132116160292327,17800222.0,False,False
CHEBI:3777,MONDO:0009759,3.0397407062757824,33535696.0,False,False
CHEBI:63611,MONDO:0009759,3.1379672756878767,17045112.0,False,False
CHEBI:3994,MONDO:0005212,3.135375487520521,17376005.0,False,False
CHEBI:9754,MONDO:0013582,3.041521728296173,33191030.0,False,False
CHEBI:135929,MONDO:0006058,3.135074607314593,17414686.0,False,False
UNII:8202AY8I7H,MONDO:0000141,3.0377742417449833,33914579.0,False,False
CHEBI:8249,MONDO:0000141,3.137652015047286,17084799.0,False,False
CHEBI:7825,MONDO:0009759,3.0411250961309095,33268006.0,False,False
CHEBI:73038,MONDO:0000141,3.040501103014102,33388557.0,False,False
CHEBI:28674,MONDO:0009759,3.041373520880956,33219956.0,False,False
RXCUI:1157362,MONDO:0000141,3.0381970341055364,33833316.0,False,False
CHEBI:8802,MONDO:0013582,3.0386286806484852,33750413.0,False,False
CHEBI:2637,MONDO:0009759,3.1353875787971894,17374426.0,False,False
UMLS:C2350656,MONDO:0005212,3.1300644088688188,18071199.0,False,False
CHEBI:50742,MONDO:0009759,3.0804438604709734,25807571.0,False,False
CHEBI:4856,MONDO:0000141,3.0552284393698574,30525224.0,False,False
CHEBI:7773,MONDO:0000141,3.0797323098758556,25935198.0,False,False
UNII:LMQ24G57E9,MONDO:0009759,3.0839551942966494,25187453.0,False,False
CHEBI:6931,MONDO:0006058,3.1829913987214598,12186446.0,False,False
UMLS:C2826078,MONDO:0009759,3.0798458120155305,25914792.0,False,False
CHEBI:66964,MONDO:0006058,3.18235874534729,12244086.0,False,False
CHEBI:39669,MONDO:0006058,3.1835579184406093,12134783.0,False,False
CHEBI:53760,MONDO:0000141,3.054504987891331,30665609.0,False,False
CHEBI:8493,MONDO:0009759,3.0811928513428053,25673550.0,False,False
CHEBI:9123,MONDO:0005212,3.055197403533248,30531303.0,False,False
CHEBI:32192,MONDO:0009759,3.0544290868033155,30680283.0,False,False
CHEBI:4708,MONDO:0000141,3.0563029732533975,30316995.0,False,False
UNII:QX45B99R3J,MONDO:0006058,3.1787900868620182,12575360.0,False,False
CHEBI:135342,MONDO:0005212,3.0544329011928175,30679565.0,False,False
CHEBI:2676,MONDO:0013582,3.056190479275328,30338954.0,False,False
UNII:953A26OA1Y,MONDO:0013582,3.0575312295199772,30079654.0,False,False
CHEBI:40237,MONDO:0000141,3.181582219042399,12315666.0,False,False
CHEBI:135652,MONDO:0006058,3.083480829288777,25269898.0,False,False
CHEBI:6824,MONDO:0009759,3.0556901839175152,30435936.0,False,False
CHEBI:4710,MONDO:0013582,3.082597895242142,25425320.0,False,False
CHEBI:76609,MONDO:0005212,3.081656149147441,25591533.0,False,False
UNII:7NL2E3F6K3,MONDO:0009759,3.0549005380330474,30589004.0,False,False
CHEBI:6030,MONDO:0009759,3.18146586558621,12326290.0,False,False
CHEBI:6954,MONDO:0013582,3.0803674750205676,25821303.0,False,False
CHEBI:3398,MONDO:0006058,3.0553956755382643,30492962.0,False,False
UNII:EO144CP0X9,MONDO:0005212,3.056077998400229,30360818.0,False,False
CHEBI:102216,MONDO:0005212,3.0798171065816513,25919984.0,False,False
CHEBI:72305,MONDO:0005212,3.053731930428619,30815822.0,False,False
CHEBI:135930,MONDO:0013582,3.0569352367196627,30194779.0,False,False
CHEBI:5893,MONDO:0000141,3.185530978713044,11957507.0,False,False
CHEBI:4657,MONDO:0013582,3.180169491710858,12446127.0,False,False
CHEBI:8448,MONDO:0006058,3.0830592962269665,25344341.0,False,False
CHEBI:28304,MONDO:0000141,3.0559312787508293,30388983.0,False,False
CHEBI:9437,MONDO:0000141,3.054841696596074,30600489.0,False,False
CHEBI:135947,MONDO:0013582,3.080418136589856,25812115.0,False,False
CHEBI:65346,MONDO:0006058,3.0809457144025916,25717924.0,False,False
CHEBI:5062,MONDO:0009759,3.0831980363794775,25319762.0,False,False
CHEBI:47782,MONDO:0006058,3.0817011116447457,25583599.0,False,False
CHEBI:6970,MONDO:0013582,3.0562897316451156,30319607.0,False,False
CHEBI:135939,MONDO:0000141,3.0804954929840562,25798368.0,False,False
UNII:13ZT6YG5SD,MONDO:0000141,3.0565560591438343,30267870.0,False,False
UNII:D27V6190PM,MONDO:0000141,3.0536632998929925,30829073.0,False,False
CHEBI:4822,MONDO:0000141,3.08362031852569,25245525.0,False,False
CHEBI:8212,MONDO:0005212,3.192684308893245,11334772.0,False,False
UNII:0J8RN2W0HK,MONDO:0005212,3.188836260293272,11666128.0,False,False
CHEBI:8382,MONDO:0009759,3.193137606541849,11296485.0,False,False
CHEBI:64312,MONDO:0013582,3.049652030022947,31608492.0,False,False
UNII:91X1KLU43E,MONDO:0000141,3.08689313356927,24675039.0,False,False
CHEBI:4953,MONDO:0000141,3.0874738589562156,24574961.0,False,False
CHEBI:8654,MONDO:0005212,3.188826308490766,11666933.0,False,False
CHEBI:53796,MONDO:0013582,3.0882770679004814,24436170.0,False,False
CHEBI:7443,MONDO:0006058,3.1943282926217877,11196752.0,False,False
UNII:76RS4S2ET1,MONDO:0005212,3.19101434828748,11477122.0,False,False
CHEBI:82866,MONDO:0006058,3.046470863793996,32228861.0,False,False
CHEBI:421707,MONDO:0006058,3.1914266285265196,11441640.0,False,False
CHEBI:8665,MONDO:0013582,3.0479995435951746,31930430.0,False,False
CHEBI:8389,MONDO:0000141,3.046335236779382,32255224.0,False,False
CHEBI:5109,MONDO:0009759,3.0491130867043283,31713856.0,False,False
CHEBI:16467,MONDO:0009759,3.084438176690729,25102827.0,False,False
UNII:VRN8S9CW5V,MONDO:0009759,3.0463599045817027,32250461.0,False,False
UNII:25CG88L0BB,MONDO:0006058,3.186946994866059,11831831.0,False,False
CHEBI:45716,MONDO:0000141,3.0484888157949968,31835499.0,False,False
CHEBI:72317,MONDO:0013582,3.08744483075667,24579939.0,False,False
CHEBI:32243,MONDO:0005212,3.1927947013204676,11325467.0,False,False
UNII:PF9462I9HX,MONDO:0005212,3.1936268622680033,11255566.0,False,False
CHEBI:63610,MONDO:0005212,3.194752126527013,11161561.0,False,False
CHEBI:78540,MONDO:0013582,3.0460640467202404,32308029.0,False,False
CHEBI:7459,MONDO:0013582,3.08799990019181,24484209.0,False,False
CHEBI:135919,MONDO:0009759,3.0869846723706402,24659259.0,False,False
CHEBI:31781,MONDO:0009759,3.084581600946494,25077807.0,False,False
CHEBI:43968,MONDO:0005212,3.190850859392096,11491268.0,False,False
CHEBI:85966,MONDO:0009759,3.087266962532574,24610651.0,False,False
CHEBI:37510,MONDO:0005212,3.192078788708562,11386287.0,False,False
CHEBI:6832,MONDO:0009759,3.190579426604959,11514599.0,False,False
UNII:0K5743G68X,MONDO:0009759,3.0476216123926116,32004101.0,False,False
CHEBI:8214,MONDO:0009759,3.1866956226497978,11854104.0,False,False
UNII:681K1JDI8M,MONDO:0006058,3.1910267254027724,11476086.0,False,False
CHEBI:135654,MONDO:0005212,3.0878491220797253,24510163.0,False,False
CHEBI:4887,MONDO:0009759,3.0870246482750168,24652245.0,False,False
CHEBI:205919,MONDO:0006058,3.194217011552201,11206125.0,False,False
CHEBI:31515,MONDO:0000141,3.0488768260824957,31759634.0,False,False
CHEBI:31403,MONDO:0009759,3.048784376726201,31777594.0,False,False
CHEBI:76607,MONDO:0005212,3.1913462736350766,11448520.0,False,False
CHEBI:134991,MONDO:0013582,3.0488753240575646,31759932.0,False,False
CHEBI:91327,MONDO:0009759,3.04887838358405,31759309.0,False,False
CHEBI:83531,MONDO:0000141,3.0496800650844635,31603117.0,False,False
CHEBI:6129,MONDO:0000141,3.0457186678710633,32374945.0,False,False
CHEBI:45951,MONDO:0013582,3.1886412123809613,11683052.0,False,False
CHEBI:8673,MONDO:0000141,3.0472672155471106,32073687.0,False,False
CHEBI:91514,MONDO:0006058,3.046552161680622,32212861.0,False,False
CHEBI:3515,MONDO:0000141,3.086846541575021,24683179.0,False,False
CHEBI:188719,MONDO:0009759,3.0462490125175696,32272137.0,False,False
PUBCHEM.COMPOUND:71349,MONDO:0009759,3.084972464599997,25009405.0,False,False
CHEBI:88249,MONDO:0009759,3.048544489227501,31824680.0,False,False
CHEBI:7956,MONDO:0009759,3.0479442476369827,31941312.0,False,False
CHEBI:177453,MONDO:0009759,3.0848765722761877,25026110.0,False,False
CHEBI:39585,MONDO:0006058,3.193465012343166,11269035.0,False,False
CHEBI:499361,MONDO:0006058,3.193867714819903,11235337.0,False,False
CHEBI:134716,MONDO:0006058,3.1910090744730093,11477597.0,False,False
UNII:997WVV895X,MONDO:0013582,3.0490694029613747,31722335.0,False,False
UNII:T8B2ORP1DW,MONDO:0005212,3.1885285144975803,11692848.0,False,False
CHEBI:2950,MONDO:0000141,3.047021870912686,32121622.0,False,False
CHEBI:75045,MONDO:0009759,3.046283506136098,32265260.0,False,False
UNII:9X7O8V25IT,MONDO:0009759,3.046266811452365,32268616.0,False,False
PUBCHEM.COMPOUND:137229597,MONDO:0000141,3.044297728754141,32651174.0,False,False
PUBCHEM.COMPOUND:76314940,MONDO:0013582,3.012181234175295,38333676.0,False,False
UNII:8M7V7Q6537,MONDO:0009759,3.012650929151155,38268669.0,False,False
UNII:Y6BX7BL23K,MONDO:0013582,3.0150070635186754,37929270.0,False,False
CHEBI:7566,MONDO:0013582,3.0218151977289462,36838246.0,False,False
UNII:P0GVQ9A4S5,MONDO:0009759,3.0102537052480223,38588011.0,False,False
CHEBI:135752,MONDO:0013582,3.020555437447908,37050168.0,False,False
DRUGBANK:DB17362,MONDO:0009759,3.023135019348156,36611534.0,False,False
CHEBI:7773,MONDO:0013582,3.0229706519322326,36639817.0,False,False
UNII:2372V1TKXK,MONDO:0000141,3.012139584986091,38339382.0,False,False
UNII:PQX0D8J21J,MONDO:0013582,3.011108431154504,38477667.0,False,False
DRUGBANK:DB16900,MONDO:0009759,3.0224326202184555,36732666.0,False,False
CHEBI:2673,MONDO:0013582,3.044838887662814,32546022.0,False,False
